Source IP,Source Port,Destination IP,Destination Port,Protocol,Packet Size,Flags,Sequence Number,Acknowledgment Number,Payload Data,Timestamp,Payload Length,Payload Entropy,Byte Frequency Total,Byte Frequency Entropy,Source IP (original),Destination IP (original)
104.26.7.95,443,192.168.0.101,52357,TCP,504,PA,367069196,1546810825,"b'\x17\x03\x03\x01\xbd\xa5\xd8\xff\xf3\xb6\xdd\xef\xb6\xaa19|J\xb9^/\xd8\x8dG\xaa>\xd6\xd8\xa5\x83\x7f\x8b\x17\x8a\xb7\x9cS\r\xe4\x07\x1b\xf0B\xfez\xcd\xab\xbcN\xbf\xbe\xba\xe9\x14\xe8\xfd\xc58\xa6$5~_\xaea\xba\x8aB\xcb\xa4\xcdb\xab\x0e\x87`\xec\x15\xf6\x1f\xe5{\x01\xc7)\xe4y\xa8\xcb\xb9\x81\xd9\x0b\xd8\x12i\xb0\xc6,\xcb\xd4\xa6sB\x9a\xa5U$\x81\xb0u\xbd(he\xbem+\xf5\xach\xca\x9a\x96U5?\xea&B\x7f\x9f\xffH+\xa3\x9b+!~rE&z\x90TA\xca<\x8f\xf2\xd5e\xd3Y\xf0\x024L\x8a\xb0L\xe6p\xc7\xbe+\x0f\xa5\xcc\xfd\xb3^o\x0b\xc7\x85x\xf1\x1fE\x07\x99l\x19q\xab!\x00\x062\xd1\xc2R\xee\xef\xe4s\xb7\x88\xf3\xc9\xbbh\x94\xf7Wxz\x893\x8f\x9c=8KM( w\xe6\x0eh\x18h\xb5|%\x94\xc7\xfbd<Y\x9c\xf3UH?\xc1\xd9\xfb\xb7n\x11r\xe2\xd5Q&O\x9a7\x01\xf5.\xd8\x17\'\x1d|\xc2i\xbe\xa5\t\x92[\xc6\xde\xd0\x9dL\xed\x18\x8b\xf1\xca\xb3\x94\xabo\x99\xf0\x9f>q\xdf\xe0\xfa\xf1:\xaeO\x8b\xeb85m\xfd""0E\x8cw\x9a\x92\xb6\xaf\xa2\xb3\xa0\x0c[\x10c\xf1ey\xfc\x1fz2\xeeW\t\xc4Z\t8\xcb\x82\xd7\x8e\x0f\xbf7\x0c\xd3\x9d\xe5qs\xdb\x03\xc5\xd2\x96\xd2\xcf\xe0\\\x1d\xd7\x8c\x96\x0f\x17\x02A/sI\x00T\xa3p\xbc\xd9\x080|k\xf2\x8f\xd7\x8e\x86\x83*\x082\xe2\xb9\xd6\x04\x1d\xdf\xf4\x1b\xb6\xa2\x1f\xc2x\xc2\xd4\xfb\xd5\xb82\xb6\xa4mQ\xff;\x83X\xc3\xaaX]\xca6\xde\x11\x94\xb5\xbd+o\xac]\xd1\xa5\x809\xee\x0b9\x88o\x9d\x1b\x7f\xe8\xc7\x1b\xfc\xd4\xd9(\xb8\xb3\xf1q\xac\xbd\x9b'",1738222853.772908,450,7.532429568027417,450,2.021910957791577,104.26.7.95,192.168.0.101
104.26.7.95,443,192.168.0.101,52357,TCP,176,PA,367069646,1546810825,b'\x17\x03\x03\x00u9\xbe\x95\xf3wP\xae\xf9\x8b[%\xd2\n\xd5\\\xd0\x83=\xa7\x19\x8cP\xe7;\xe8\x19\xbf\xcfq\xb7\x95\x8a\xde\t\xde\x9e\x8c-S2%+]\x8c{\xb8\xa2\x90\xc5\x83\x16n_\xb8\x08\x96yaiAH\xc0B\xd2u\xb2\x8b\x18\x95\xf9\x85\xe7\x8d\\+\x9e\xf4}\x80\xdf@\xf0\xa5\xe8\x82\xf6\x93K\xa5\xdea\xb9?\xe0\xaa\xd2\x80Wou\x95\xa1\xa5\x17\x0b\x80\xac\xf9N\x85\x16\xa2Pc\x01S\xdf',1738222853.772908,122,6.258285698076765,122,1.246784492098163,104.26.7.95,192.168.0.101
104.26.7.95,443,192.168.0.101,52357,TCP,85,PA,367069768,1546810825,b'\x17\x03\x03\x00\x1a\xb3\xa3\xa8\x19\x1d\xa3v5_ \x0e\xd2\x0c\xd2\xf2\x13D\x04\x81\xbdR\xb1[\xcc\xd6A',1738222853.772908,31,4.760647923290102,31,0.49123734182433315,104.26.7.95,192.168.0.101
192.168.0.101,52357,104.26.7.95,443,TCP,89,PA,1546810825,367069799,b'\x17\x03\x03\x00\x1e&o\xe0*K\xf5\xfa\xfer\xaby\x8a\xf3\x16e\x93\x99\n3+\xf6Z;\x83Qi\x83\x01\x18\xfd',1738222853.774292,35,5.01499730265925,35,0.32984607020714635,192.168.0.101,104.26.7.95
104.26.7.95,443,192.168.0.101,52357,TCP,60,A,367069799,1546810860,b'\x00\x00\x00\x00\x00\x00',1738222853.926766,6,0.0,6,0.0,104.26.7.95,192.168.0.101
192.168.0.101,52354,104.18.48.70,443,TCP,142,PA,190953914,4160759865,"b'\x17\x03\x03\x00S\xe1\x11ySt\xa5\xe2gZ\xedr\t\xe24\x17\xca\xf2\xd1\xd9\xc2\xa3\xb4\xe2\x08\xf9\x81\xaf 3\x90k\n\x08\xecy\xb2\xa2""&\xda\xc8A\xbc*\x92\xd7\x9a\xb02Kw3\xd4C\x06\x80\xc2<!ZG\x8a\x93\xb9\xf4>jA\xe1\xb5\xcf<=\xe9\xfbb\\\xa5\x1c\x91\xfaE9'",1738222854.883347,88,6.132671533385446,88,0.7392570467101668,192.168.0.101,104.18.48.70
192.168.0.101,52354,104.18.48.70,443,TCP,142,PA,190954595,4160760674,"b""\x17\x03\x03\x00Sr\x19\xf4=,<\xf0Y+\xe3\xccd~\xf3\xc9uR\x18\x02]\x88V\xdb\xb3\x87\xbc\x98\xbcw\xa2y}\xa7b\xbb\x1c\x8c\xea\x89+\x85\xde'[\x90\xdf\xd5\xde\x16'\xd9b\xd8\x83R\xe8\xfb\x89\x00\xb6\x83\x94f\x00\xa7\x99\xb6,\xc6y\xe1\x9f)\x95\xf9\x8b\xabU\x1fR%\x11C""",1738222889.883057,88,6.0786387208608605,88,0.8257243385804643,192.168.0.101,104.18.48.70
104.18.48.70,443,192.168.0.101,52354,TCP,60,A,4160760674,190954683,b'\x00\x00\x00\x00\x00\x00',1738222890.074838,6,0.0,6,0.0,104.18.48.70,192.168.0.101
192.168.0.101,56383,104.18.55.10,443,TCP,142,PA,1234495568,3199746625,"b'\x17\x03\x03\x00S$\xa8\x11\xc0uY\x1c*:\xcb\xaa\x84\xe5\x1c*\xcd7\xc8\xd2\x10FP\x8d:\x83 \xe3\x93\xfe2\x1a~\xf7\x05\x01k\xaa\x84\x04\xca\xf5\x18\x067\x16\xf7\xa7\xeb\xbbE\t\x80v\xd7\xeb\xcf\xf7p\x80\xa5\x83\xdb\x10;\xe0\x0b\ns,\xb0\x06\xc3\x10s\x99\xc0\x92\x80>O\xd9\x14e'",1738240339.89358,88,6.024605908336276,88,0.9042941347353434,192.168.0.101,104.18.55.10
104.18.55.10,443,192.168.0.101,56383,TCP,60,A,3199746625,1234495656,b'\x00\x00\x00\x00\x00\x00',1738240340.044069,6,0.0,6,0.0,104.18.55.10,192.168.0.101
104.18.55.10,443,192.168.0.101,56383,TCP,141,PA,3199746625,1234495656,"b'\x17\x03\x03\x00Rh\x94\xab3l~\xd6\x12\x80SeC\xb83\x01\xb7""\xcejH\xbb\xb5\x82u\xea\xa2\x99\xf7P\x84\x1d\xdc-\x1f\x82\xb5\x99\xbe\x11(\x8c\x05\xa7\xd8\xb1n]\xaf\x89\t\x02x""\xf5R\xde6\x83\xaa\x9d\xdejt\x80\x8f\xce\x940\x1bn\x85\xda\xa1f\xdd\xa6\xf3[O,\x07\xd9'",1738240340.271378,87,6.14409292113608,87,0.6705250693158381,104.18.55.10,192.168.0.101
192.168.0.101,50446,134.224.240.220,443,TCP,285,PA,3840797491,816387163,"b'\x17\x03\x03\x00\xe2\x03\x81\xbb\xb8/\xab\xd4fwB\xf5\xff]\xe6A\xa1\xa9\xc3\xc4z\x0b\xf3\xd1\xf6\x9d\x08\x92r?\xa3\x14f\xe8\x1e\x8c\xed\x1d\xc3\x91\x88G\x9d\xb5\xb0\xd1\x92k\xdd\x83\x04\xbd\xb9\xbfj\x1a\xc1\x89\x87\x9d\x1dV\xd8\x93\x8f\xdf:\x87\xdf\x80$\x86Z\xa5\xe0\xd8\x8e\xab\xf0\xd7\x16\x90Cq\xe2d\xda\xc9\x82Q\xbf\x81\x01`\xbf\xb06\xc0\xd3\x0c#x\x9bZ\x06\x05ME^\x070mc\xce\x10\x10\x10\xa9g\xe2P\xad\xd8$\xc9\xb2TE\xea\xe5=d5\xc1n\x84\xe9\x0f\x91\x83\x8e\xfco\x82\xf5z\x1c\x08G\xd7\xc6\x16Z\xaf}cVg\xd4\xf5>xbg\xdd\xf7\xd2\xe6=\x02\xa8Y*AZ\xac\x80a\xf9\x1a\xe6?\xdfr\xa0\x06\\\xeaKvB\xc3\xf2V\x7f\x0bkh\x1b\x1c0\x15v\x9e49Q\xd0\xdd\xdf\xb2\xf5:%x\xa8\xb4\xb4\x96\xce@""\x0e\xed\x88V\x16'",1738240340.27841,231,7.067945361649968,231,1.4095075531727936,192.168.0.101,134.224.240.220
134.224.240.220,443,192.168.0.101,50446,TCP,60,A,816387163,3840797722,b'\x00\x00\x00\x00\x00\x00',1738240340.515338,6,0.0,6,0.0,134.224.240.220,192.168.0.101
192.168.0.101,50440,170.114.1.176,443,TCP,82,PA,1072265265,2864086464,"b""\x17\x03\x03\x00\x17\xbe\xa4_\xf4\xc1\xc5L1\xcf\x88\xf3\xe8\x97.\xc9\x9e\xa1'f\x0f \x0c\\""",1738240340.715164,28,4.664497779200462,28,0.39124356362925566,192.168.0.101,170.114.1.176
192.168.0.101,58609,172.217.170.194,443,TCP,1466,A,2805546223,558952035,"b'\x16\x03\x01\x07\x04\x01\x00\x07\x00\x03\x03\xd5\xa2\x13\x9a7\xfe\x17B\x93\xa3\xbdu:""vl9Bx\n\xa1z\x01}\x0f\xfb\xd6\xbf \xd9\xcd\xb4 =1%/d\x9e@\xf5\xfc\xfd\xa6\xdc\x9f=k\xb3&x\xfaE\x8cR\xc4#\x1e\xbf\x882{\xa0Zw\x00 ZZ\x13\x01\x13\x02\x13\x03\xc0+\xc0/\xc0,\xc00\xcc\xa9\xcc\xa8\xc0\x13\xc0\x14\x00\x9c\x00\x9d\x00/\x005\x01\x00\x06\x97**\x00\x00\x00\n\x00\x0c\x00\n\x8a\x8a\x11\xec\x00\x1d\x00\x17\x00\x18\x00\r\x00\x12\x00\x10\x04\x03\x08\x04\x04\x01\x05\x03\x08\x05\x05\x01\x08\x06\x06\x01\x003\x04\xef\x04\xed\x8a\x8a\x00\x01\x00\x11\xec\x04\xc0\xd1\xc7\x96\x0f\xd7\x9e\x92\xa0\x05\xf7u\x92\xb7u\t0\xb1\x17\x97{\xa3.k\x99(\x10W\xebp\x1e\xd3\xca`!s\xcc36\xb3\xb1\x05\x0c\xe8Z\xa4\x8d0\tZ6\xcc\x00[\x97\xd1J\x0eD\xcc\xaa|4\x18\xaa\x06z\x93%\x9013+_\x95\x0e\x81I\xab\x9e\xebK\x8b\x97\xb9\x18\xa2A\'\xf1QvA0\xecc\xad\x91\xb0.SZB\xc4\xb1\xa5\x94X\x84\x7f\xb8\xb3\xff\xf4\x8e\xe9JJk+\x02\xb4Bll\xeb\xc1\xe7%7_\xd4uYG\x1d\xad\xb2\xb5\xcd$\x08\xed\xe7a\x8c\x0c\x86\x10\xacP\xc4\xe1\np\\\x89\xd4\xc6\x1dLY\xc8V#\x19.T\x0b\x92Y<a\x86\xcer\xeb0\xc4cp\x95x=7L^u\xe2\xcc\x1d\xe8\x96j\xe96\xbe\x06Y\x82\x17Z\xafg\x91\xdeC]g\x93\n>aJ\x8f\xf0v\xec#\xa7<\xe9\xc5\x1d\xa0?\xb1\x15x\xc6;/\xcci\x93\x86\xdb}\xf3\x11p\'E\x0c]\x91S\xe4S\xcb\xd0T\x9d\x03@\x16\xa0\xf9(k\xc4;Q{\x13\xfe\x0bv\xd3\xe0\x8b\xf6\x16e\x95R\xaa\xee\xc0k\t\xf2\x92n3\x1cIaz\x92\x05<\x95\x12\x82*2=^\x03\xa6i\xd8\xb6\x83\xf4\x9aW\xf5!\xa6lw\xfe\x05\xa5N\x0cN\xb8(D3\x11\xbaP\xe7\xa5E3[_,\x08F\xa4d:\xf6@\xf2S\x02\x1e%)\x8d\xba4\xcc\xe37y\x06\xa3Ce?\x0c\xb0\xaaTVfSC\x92\xea\x13%\xfd\x94z\x01\xb74];S\x1f\xd7\xb6$\xcb\xc77w\xa5:\x9cl\x9b\x15t\xbf@`\xad\xc4\xc4\xe0r\x02\x0c\xa0a\xb0:o\xca\xc47,\x1c<8\nC\xa1 Fy|#\xcc\x13\x84f4R\x1c\xd8\xa6*\xc9\x87\xfctk$@zV\xd9\xb8#75\x1d\xc3\x9fUxW0\xc5""\x01\xeb\xc3\xde+\x9asD7t@\xb7\x9by\xbcJW\xbb\xee\x8b\x9b\xafX\xb8\xfa{Z\x80W\xc9\xab\xf5\xab\x00\xc6g\xc8\xd8VT\xba\xbaQAh\xe6\x03\xbc\xa3VX\x8d\xaa\x19\x1aE\xc9\xe6\x82/\xd0tb>z\xb3:K;\x01PF\xf8\xc5>\x88\xc5\xce3t3\xf9\xe7\xce\xd3\x036\x1a+0e\xfca\xab\x17J\xdc\x91\xcb\xbc\xaaz\x04\xf4S\x1c\x90\xbcF\xecoc@""4\xd6HD\xe1\xcd\xa5C\xc4\x89Y\xa4678\xbc0-x\x84\xbczA\x88\xb0\xc8\xa7\x8d8\x92@\x04w\x17\xd1\xc8\xda\xf7\x17\x07\x187\xbd\xb7x[\xb5.\xafr\x9fYSsNI\x8c\x85\x03\x17\xfe\xd8g\x8a\xbc\xa7\xfb\xcb\xcf\x9b\x00^\xc8\x02\xb1\xdc\xb6ia\xe1^\xac&.\xad""\x1a\\\x87\x9f\xcb\x91\xad\xc1\xec\x95js\x8ed\xac\x8c*\x01\x81\xb9\x01[\xe2 \x86\xeb\x0bS5kr\xd6\x93\x82_\x05\x7fs\xeazyH\x94#\xdb\x98\xd2\'\x06\xef\xa7\x16 \xb07\x91\x88+\xc9P\x84y#a\xdd\xb5\x96\x8ek\x1d^\xf9l\x85\x9b\xaek\xd4<\x97\x07""]z\x17{\xd7\xb8\xca\x91$@\x89ZO\xac\x19\xc9FKB\x1a\xa1\x00D\xa8\x1b\xf4T!Kj\x13\x11r\xf4\x9c\x06!\x96x\x01\xf7\xb9\xff\x0c\x12h\x08\xd0\x81\xf6\xc4Q\x83\xc4\x8d\x90\x85\t\xf6\x80\xb9bl\xce\xa5\x86\xea\xbbMl \xac\x1f\xa03\xb7\x00\xc1\xf1\n\x1a\xba\xeci\x87\x89s\xeb\xcb""\xa8\t\x0cu\xbb;$,\x82T\x0b\xbf\x8c\x90i \xd38rq\x9a\x03\x16j\xb4X\x9fD|\xb2(\x8bX\xe9\xa0Z\x1d\xf6\x9f\x93\x801\xe3\xc0\xc1h\x95\x00\xc9P\xc5\tC(\xe6E\xb7\x9b\xca\x1e\xd7\xd3\x85M\xbb\r}\xc1\x10\xbd\xc6\x1d\x1e\x14\x88=\xf5\x84o\x12<\xd5%\x04\xf2\xd6%\x7f\xb2RQ\xa3\xa3\xf1\'i\x1c\xf1?\xa5+a\xd0H\x11u9e\x15\xe9\x963;g\xf6T8\xb3\x8b\xa2Cdn\x8c\x9a ?|+\xac\xc3\x96*\x8a\x95\x7f\x13\x88\xe2j\x88^\x02\x80\xe8\x85\'\xdb\xe1v\xba\x01\x9d^\n\x81\xe5Zinw*A\xe3}M\xb31\x9a6\x85N\xec@\xb0PX\x95\xd4b\x10\xb5\xc23\x80|s5\xa6u\xd1\x07!\xb46\x97 \x99\x0c\x04\xc6nF,j\x11\xb4)\xe0\xc1/\x90bH\xd5u3p\xbb\xe7\xb5yK\xbc5\xa00\xab\x97 #\xa8wS\xefJ\x03\x1ag\xa9\x0e#\xcd\x85\xb8\x84\x12\xe0w\xee\xab2\x1afX\x16$\x11\xe9\x8b!\x17\xe8\x1eXcv;\x12&\x9b;\xab\x1b\x80\xac6\xe7\xb5HC. \xa0B\xa0D\x1eGp\x9e!\xa2\xbc*r\xc87X\x80\x12\xdc\xce\x06\xc21R\x81I\xda\xb8!\x1f\xf9Z#\x84\xb5\xcd\x16VR\xe0\xcc\x89\xc1U\xca\xb5\xc9\x14\x10\xce_\x8d\xfaK5\xd7.\x8e\xfa\\`\nZ\xeayb\x1f\xc9\xb9x\xa0]Y\x0f0\xab,W4\xa8\xcf:\x97\x93\x97\x97c\xe9\xdb\xa3\t\xd5\xd8\x80\xda\xe3\t\xa5\xf4|\xf8\xe6\x9b\xdaC\x00\x1d\x00 \xba\t\xd2{\x8b""\xd3\xd1\xbf\x17\xe5\x9d\xe2\xd1\xa0Vx\xda|\xdf]'",1738241570.943056,1412,7.790593861447513,1412,3.382466765014266,192.168.0.101,172.217.170.194
192.168.0.101,58609,172.217.170.194,443,TCP,443,PA,2805547635,558952035,"b'\x8a\xbb{\xcf\xf0T\x16\'V\xccQ\x00\x12\x00\x00Di\x00\x05\x00\x03\x02h2\x00\x10\x00\x0e\x00\x0c\x02h2\x08http/1.1\xfe\r\x00\xfa\x00\x00\x01\x00\x01\xd0\x00 G\x0f\x82v zl(W\x1f\xa7\xf4\x84\x9c\x9a\rN\x06\xcd\x13\xff\x1e\x9e\xe52\xcfY<R\\tS\x00\xd0\x9f\xe3\xdd;A\x01\xf4\x8ff\x11\xe1@$c\x86y\xb2\x16\xd6\xe9\x8a\x7f\r+\x01BH\x0e\xcf\x04\x1c!w5\xde$\x86\x96J\xbe\xc9\xa4\x87\x8eI\x8dN\xd19\xe9*\x16\x06?\xec|\xcf\xfc\xea\xdb\xbfD+p\xd3\x01\x0e~k\x82\xa3\x97\x0b\x9c\x05z\xa0b\xbc(S\xd7\x1dU\xf0\xb7\xd0""\xb1*\x92\x1d\xc5\xe6(\x8e\x14 \x91\xcb\x83\xca\x8d\xbe8\xbfb\x1b\xe4,\x7f_H\xc6j\x9c\xcb\xc8\x85(\xe2\x80\xff\xd5>\x8c\xd20(o\x12p9\x06\x86\xe5;\xa7\x85#\xc0\xf7\xf0\xb8\xb0\x8bn\xb2\xa8tTv\xd2x\xfd%\xe6\xcb\xd0/\xd5\xae\xe7XN\x0e\xb6\x9d\x8b\xf77\xf2\x80\xd9\nC7\xc07j\x11i;\x91\x02\xb6x\xe8PL\xe2\x1f\x14@a\\w)\x8b]\xf1\x14\x16V\x07\xca\xe3\x18\x00#\x00\x00\x00\x00\x00 \x00\x1e\x00\x00\x1bgoogleads.g.doubleclick.net\x00\x17\x00\x00\x00+\x00\x07\x06::\x03\x04\x03\x03\x00\x0b\x00\x02\x01\x00\xff\x01\x00\x01\x00\x00\x05\x00\x05\x01\x00\x00\x00\x00\x00\x1b\x00\x03\x02\x00\x02\x00-\x00\x02\x01\x01\xca\xca\x00\x01\x00'",1738241570.943056,389,6.939265307941431,389,1.8297901102475316,192.168.0.101,172.217.170.194
192.168.0.101,60170,104.26.7.95,443,TCP,1454,A,2662719335,4289817636,"b'\x16\x03\x01\x08\n\x01\x00\x08\x06\x03\x03!af\xf6\xe6z\x91N\x96\x13\xeeV\xfe\xf9\xcb\xdf\xc1\xe1\x0c\xef\xf66O\xce\xf8\xffw}\xfc`\x0e\xd9 1\xd6\xdb\xc2\x8bc\xda\xe1\xbc\x85b\x8e\xe5u\xd2\xe1\x84\xba\x06\xa1\x9f\xc0\xe4\xb4\xdbi\xeb\xa2\xc6Uq\xda\x00 ZZ\x13\x01\x13\x02\x13\x03\xc0+\xc0/\xc0,\xc00\xcc\xa9\xcc\xa8\xc0\x13\xc0\x14\x00\x9c\x00\x9d\x00/\x005\x01\x00\x07\x9d\n\n\x00\x00\x00\x1b\x00\x03\x02\x00\x02\x00\x05\x00\x05\x01\x00\x00\x00\x00\x003\x04\xef\x04\xed**\x00\x01\x00\x11\xec\x04\xc0\xb3\\\x07^\x80\x81|#\x9c\x15\xe1\xb6\x04G\'d\xa4\x8d\x94\xdc\xc2\x93v\xa2#\xe3"")T%pz&\x99<l0\xab_\xcc\xd4\x05""\xa8\xb3_\xf4\x16\x98Ss\x12\xc6\xb8\xc9G\x92\x9dF\xc9\x06x\xa8)D.\xf9\xa3\xb6p\x95h\xe5\xa4w\xcf\xe1\x9f\x03\x81\xc5OG\xbb\xed\xfa\\a\x06\x12\xe4jk\xe00M8g6\x9bx\t\xdf\xc3}Zsbj\xa0\t|+\x99\xe0b\x9c\x070,\xc0\x17\xb8V""\x0cP\xf6\xc3\xa2vf\xdc\xa0y\x08\x94\x1bV\xb9<\xd7fc\xc3\xc6\x05\xe1C\xc88w\xc4\x98%\x0f\\\x96\x01iT3v\xcc\x1b\x18\xa5\x00\x8e|Wk\t\x1d\xb1`\x8c\xf3x\x0e\x0cs)l)\x16\xcf\x04\x86\x13\x16T/\x83H\x96B\x95b\xc2\xba\xb4\x8278\x04\xbd\x14\xb3t\x1e0)\x84\x13{]u\xc4\xc0\xf7d\xf0\xf1\x99\xa0e\x9a\n\x1b\xa9\xdb\x99@\xf0R\xc9\xb2\xf7O\x94\xb9\x1a/218\xa0.\x89\'\x14b\x19\x1eh\x86x\xd8\xd9\xb3j\x9a0\x91\n9%\xfb\x18\x11\xf0b\xa3\xdb\xba\xcds\xbf\x8e\xa9\xc4d\xd2\x97\x93pY8\x89?\xce%\x14\xb4\xa2i@\xa9\x9aa\xf8\x81\xf0W\x1a\xa8D\x94\xe7U\x1b\x82J^U\xb8\x1e\x14\x15\xc2\xf5a\xc46y\\?\x83\xc4\xf9h\xa0\x92\xf7~p\xa5\x8b\x0b\xe43\xb6a\xab8I\xcb\x13\xc6\xcf\xcc\x982\xc1\x05\xb9\xafy\x94\xf8F\x9eg\x97\x19\xe0\xb2\xc9v\xb2o\xd7i+R\xe5c\x97\xda\xca\xff\xf8\xc2\x0f\x9a\xc6\xc10x\xde{\xadk\x9b\x08Shv\xf8\xf7\xa1\xfd\x81\xc1(\xc3q\x1fE\xc2\x7f\x11(\xba\xb9\x16y3i\xc8\xc2\x1b7\xd7l\xbfq\xb4\xc5\xb6e\x96\xdb\xce\x89\xcbq\x9a\x8c\nm\x18y`\xa4N\x04\xd9\xcc\xf2e\xc6dD\xb7Q)\x0e.\\1\xaa\xc6\x14G\x17Ik\xc7\xbe\x138\x82\xdfZQ^\xb14\x85Y\x13\x8a\xc8d\xa5\xc6c1\xc8?\x14\xaa\x15\xad\x16d\xcaU;\x94ubqa\xc1\x10\xb3\x8a=\n\x1b95FS(\x14\xe0\xb712\x83~\x82\x88&JLZ,\x01y\xa4\xd3\x19\x00K\x19\x00\xc1\xc6\xe5\xa3\x1ah\xa8\xb8\x1b\xe0`\x85\xf3\x12\x97\xdaI,\xe0\xa1.x<^\x9ab\x10\xc1s\xc4J\xb2\x1eR.\xf5(\x9a\xce\xbc\xab\x1c\x0cW;\x06""\\\x81i\x81\xec(\xfc\x84F-\x94Ap\x15Q\xe9\xc1[8F\xb6\xb3u\x01\xd5\xd1\xa6\x8a\xc7\xbd\x08\xe8\xaf\xd3v\x1b)$:\xbf\x88mB\x89\xb8C\x83\'@\xe5\xa5\xd3\xa8\x89\xe0\xe0;\xcb\xaa\x81.\x12\x12\xeb\xa45\xf4DBu\x8c\x90\xe7\xbc\xcc\x9a%g\xc8\xbc)\xc1\x87[j\x86\xb9:\t!\xdc\xa5\x88\xef\xf2\xa2\xe4\x00\x06\x7f\xdb{\xdc\x96\x87\x10#\x1d\x0e`\xae\xdaF\xba\xeb|\xac\xef\xbb\x13`\x12%\xf4\n\xb8\xcf\x15ee[\xc4\xac\xd07\xc1;\xa3\xdf\x90\xae\xf1\xf6.\x01P`|\xd0\xac\x96:J\x8d\xd7\x1f\x90\xf1\x86/\xa4\xab\xd9\xa2\xb1p\x15UME\xce\xb1\xe7\r\x92\xb3;XB\xc4%\xc6p\xd8\xe3UCcdU\xd6\x05\xf1\xac\rC2+\xeeS\xbc!B\xb3\x12\'c\xc43n\x7fgZ\xed\x16?\xb1\xe4\x1a\xf1\xd5\t\x8b\x98\xbb\xd9\x01R\xeb0\x03V\x1b?d\xdb\xb4\x8e\x89\x0e\x96E/x\x1c#\xd9\x11\xcf^\x17\xb9z\xb5c)\x86_\xed!{\xa4\xc5\x83\x98\xa0]\x04\xb0$V\xea\xa6\xdfI\x1dD\xd4>\xf3B^\xc1\x8a\x1e\x08S$\x1a\x94\x12l\\m\x8e\x9cn~\x8bfM\xa6!D\x8cn\x13\xd3\xb91\xc515\xa5\x8d\x90XA$[Z\xf2\xe7\xc4\xaf\x83P\xc2""\xa7\x9e\x11g\xa1\xd4\xbb\xccUp\xef1\x1b\xb3\x90,\xe8\x01\xa8_\x94\xc1\xa4\x05]\xc4\'\xb7\x9b\'\xc1\xb3\xe3\xc6\x93\xe1`\xba\xd8\x03F\xc2!\x8b\xa7\x04m\xbbl\x97\xa0\xc8\x16\xc8\x02\x03\xeb<#\xa1X/R\x03\x01\xab_\xcd\x8bP\xd3b\x95tcF\x88\xc8\xad\x84y&)|SK\x13\xad\xce\xe0d\x1bEe\xdfz\xa2\xe5\xa8\xbf\x07&^\xd9\x90\xa7Lt\x1c\xa0I%\x19\xc8\x1c\'\xf5s\xdd\x03:\xcd\xc4\xbb~\xac}5\x02Z\x1b\x82\xcc\xdd\x002z\xe4n\xe2\xc0*\x05\xd0\xbem \x81X\x1c\x05\xdb7H\xa5\xfb\x05I\x9c\xc3\xda\xf4\x17E\xc6\x8f\xf2\x99\x9a(f\xc7\xf3\x18j\x80\xd6\xbe\xd8\xbcH#\x86\xb7\xfc$\r\xffI,\xee\xf0)\x0e9bsy\x9b\xd7\x12\xaa\x80{S\xf6\xdc\x01\xb8\xbcHE\x99\xb6\x08\xb9l\xfb[\x0c\xd5\xec\xa9\x08\xa3\xb9\xc0\xf59\xdb:\x01\xc3\xa0pqm\x8f6Fl\xfdY\xbcm\xbcy\xed\xc6`\x89`\xb2\x9c%\x90\xc88o\x93U\xdeN\xd6#\x1b,x\tc;\x8f\xcbV\x1at\x96\n\x1a\xc8<\xf98`\x19\xbf""#\\\xfa=^\xd2\xc5E\xe8\x8ae\x17\x00\x1d\x00 MO\xfe/\x06G\xaeo\xce\xb6\x81\xbfY*\x1b\x8e\x17\xc9d![\xdd\xbbh\x8d\xe1\xd3\xb2\xa4\xe9C'",1738242303.606428,1400,7.803213730776262,1400,3.334161199115116,192.168.0.101,104.26.7.95
